wallet_address,account_age_days,total_transactions,total_volume,current_balance,average_balance,balance_stability_score,transaction_frequency_score,asset_diversity_score,dapp_usage_score,unique_counterparties,avg_transaction_size,risk_category,credit_score
SYNTH_MEDIUM_RISK_51534,492,205,155073.0213501191,37139,41707.7007810352,63.330172027655905,100.0,20,30,46,207.4804469273743,medium_risk,618
SYNTH_MEDIUM_RISK_31487,342,89,19018.02453493406,8488,10879.893404976086,74.47809177664445,84.77975010603728,0,0,30,119.54929577464789,medium_risk,566
SYNTH_MEDIUM_RISK_77117,379,163,277948.55867841124,45933,53275.06916854156,66.03421968430686,100.0,60,60,26,321.2097902097902,medium_risk,656
SYNTH_MEDIUM_RISK_92456,551,163,120345.10224791929,31845,33318.815289846905,76.80493580523402,97.91312524256927,20,45,44,239.4360902255639,medium_risk,634
SYNTH_MEDIUM_RISK_68147,509,90,461792.9272219962,46358,53394.80208684032,63.92903880884661,59.68592818091431,60,45,43,735.8412698412699,medium_risk,774
SYNTH_MEDIUM_RISK_98333,180,143,130768.80031246478,32902,42372.26116655037,58.54887115072039,100.0,20,15,37,245.53731343283582,medium_risk,647
SYNTH_MEDIUM_RISK_95658,546,116,19466.626603357912,2862,2464.1781050229056,78.51942860546413,71.61306747618659,20,45,45,32.89655172413793,medium_risk,635
SYNTH_MEDIUM_RISK_86593,191,77,65641.88565073552,15897,13956.183473434829,70.93320016740309,100.0,40,75,15,237.26865671641792,medium_risk,711
SYNTH_MEDIUM_RISK_21683,292,75,182969.29553608823,36102,26761.053763417425,55.4316476167011,82.27010505759606,20,15,18,611.8983050847457,medium_risk,669
SYNTH_MEDIUM_RISK_89018,263,69,193355.15676541958,46321,57530.342150306285,67.63385167361642,83.98011879579812,60,30,34,842.2,medium_risk,785
SYNTH_MEDIUM_RISK_34486,173,145,192495.19203519978,38575,30193.691384123424,70.28715303259621,100.0,40,60,13,283.6397058823529,medium_risk,805
SYNTH_MEDIUM_RISK_89837,567,214,58669.04508477293,19722,22028.09076373385,58.43175414409761,100.0,40,60,6,107.77049180327869,medium_risk,776
SYNTH_MEDIUM_RISK_78512,116,53,29619.92559387481,4972,4002.3004398428293,73.56241016481194,100.0,40,60,31,105.7872340425532,medium_risk,699
SYNTH_MEDIUM_RISK_25993,425,102,76669.44792603976,10507,10586.872027552152,71.59818297319056,78.93835082350112,60,45,29,133.0,medium_risk,684
SYNTH_MEDIUM_RISK_29784,624,130,214328.94390553163,41023,53255.7361811475,68.77411847155538,70.52983276985191,40,30,47,427.3229166666667,medium_risk,738
SYNTH_MEDIUM_RISK_84616,569,121,70023.71895423146,7051,5121.1991973586,56.790721334054176,71.47177481944837,20,0,46,78.34444444444445,medium_risk,661
SYNTH_MEDIUM_RISK_94984,529,78,162434.89500411772,30236,35797.24594170962,62.28192768769032,50.2026267859646,20,30,27,604.72,medium_risk,667
SYNTH_MEDIUM_RISK_37005,567,72,139356.6729825981,17942,23293.913148884618,71.09963142375494,43.14541889886365,80,30,7,437.609756097561,medium_risk,628
SYNTH_MEDIUM_RISK_44713,480,86,201331.80001514542,30301,21689.811756080508,63.0074491744116,59.82954059327292,20,60,38,505.01666666666665,medium_risk,677
SYNTH_MEDIUM_RISK_31294,195,200,68551.48272304454,15975,12026.869974073434,72.04487101450704,100.0,60,30,9,84.07894736842105,medium_risk,707
SYNTH_MEDIUM_RISK_69895,329,153,252615.7822747114,30469,24820.873000003718,62.17824594461294,100.0,60,30,15,225.6962962962963,medium_risk,659
SYNTH_MEDIUM_RISK_55517,337,93,310643.9948715388,33187,41371.912811042755,62.99953519003477,89.48205254636487,20,45,29,442.49333333333334,medium_risk,737
SYNTH_MEDIUM_RISK_18484,496,208,32684.447724735946,8670,6855.751780709995,62.085192130769585,100.0,40,15,36,47.90055248618785,medium_risk,679
SYNTH_MEDIUM_RISK_95187,650,233,114459.04323255263,14319,10465.891067857632,52.809900092896896,100.0,40,30,41,72.31818181818181,medium_risk,670
SYNTH_MEDIUM_RISK_80278,131,143,185934.57683296225,48312,52643.18549582993,63.675580334295546,100.0,40,75,36,355.2352941176471,medium_risk,668
SYNTH_MEDIUM_RISK_85073,138,61,75794.95885735688,8261,10300.335117144146,59.37967147292143,100.0,60,15,9,152.9814814814815,medium_risk,660
SYNTH_MEDIUM_RISK_60064,621,202,193019.48201063136,34803,32068.10556683013,73.37925346951624,100.0,0,15,42,207.16071428571428,medium_risk,706
SYNTH_MEDIUM_RISK_97420,433,211,249735.16203253707,27508,27737.494499689838,80.99214049639973,100.0,20,15,8,146.31914893617022,medium_risk,622
SYNTH_MEDIUM_RISK_54630,257,61,22789.04995084053,8661,6189.571428405159,57.531796005941196,75.49948515479744,60,45,28,184.27659574468086,medium_risk,743
SYNTH_MEDIUM_RISK_10318,140,97,88688.32724192734,28535,25810.804488636906,57.72147782079047,100.0,80,30,41,317.05555555555554,medium_risk,663
SYNTH_MEDIUM_RISK_91119,318,44,117457.93735299331,37769,30774.003746669518,54.29245508622704,44.50501056205914,40,0,27,1398.851851851852,medium_risk,644
SYNTH_MEDIUM_RISK_82604,286,143,48156.20744764472,6979,9069.54308515517,65.0373369989298,100.0,80,15,11,54.5234375,medium_risk,747
SYNTH_MEDIUM_RISK_17430,505,105,47447.40373200861,23155,24972.79876204642,58.920267722880745,69.65382913392668,20,75,27,296.85897435897436,medium_risk,697
SYNTH_MEDIUM_RISK_10247,106,149,41921.83667323723,4331,3179.8657898865745,65.01627198386372,100.0,60,45,30,30.07638888888889,medium_risk,714
SYNTH_MEDIUM_RISK_63626,619,177,102918.33147153482,35319,32674.211386829826,61.6881001770246,95.69890159637157,40,30,23,245.27083333333334,medium_risk,753
SYNTH_MEDIUM_RISK_69502,208,168,7898.240985109086,1529,1635.3551656592997,78.92587827878499,100.0,40,60,39,9.738853503184714,medium_risk,668
SYNTH_MEDIUM_RISK_74685,627,165,110834.69727185946,26519,22292.75109172533,53.9253631871358,88.2393647791033,60,60,18,202.4351145038168,medium_risk,786
SYNTH_MEDIUM_RISK_79098,345,142,27550.62040299309,7795,8803.153053833661,75.17912951713713,100.0,0,0,38,62.86290322580645,medium_risk,630
SYNTH_MEDIUM_RISK_58671,200,44,382994.82578450226,38364,36775.57714506195,80.15586683973027,70.0333124488516,20,0,2,1128.3529411764705,medium_risk,634
SYNTH_MEDIUM_RISK_94259,608,228,137114.6574041215,41586,31688.71285221208,50.02742080949411,100.0,0,60,29,213.26153846153846,medium_risk,682
SYNTH_MEDIUM_RISK_54802,351,197,22429.52410165907,6429,5618.018688865337,75.49719322509786,100.0,20,60,5,36.11797752808989,medium_risk,726
SYNTH_MEDIUM_RISK_42800,469,134,105505.93758104478,11767,10472.674749598937,70.63668838803083,94.24918839112604,80,15,14,107.95412844036697,medium_risk,713
SYNTH_MEDIUM_RISK_12478,614,76,36904.65846959223,7177,9290.092127401489,63.935490603690674,42.7287990962391,40,30,29,166.90697674418604,medium_risk,662
SYNTH_MEDIUM_RISK_40373,453,97,302029.8716883671,42941,42334.133817315975,61.912020809959,71.26920825428002,0,45,12,588.2328767123288,medium_risk,683
SYNTH_MEDIUM_RISK_99461,559,83,129256.52583187832,28794,23997.31902792475,56.32517834473039,50.5977333680985,20,15,30,543.2830188679245,medium_risk,661
SYNTH_MEDIUM_RISK_73389,469,156,22098.098785863825,6088,6623.020211432363,79.91391680595848,100.0,60,75,45,46.47328244274809,medium_risk,677
SYNTH_MEDIUM_RISK_17135,408,96,73171.95396254805,10629,10704.491606115978,49.470619246956254,77.28531959839927,40,30,12,143.63513513513513,medium_risk,678
SYNTH_MEDIUM_RISK_20868,619,152,234169.89158133685,40884,45451.04824696201,72.56065767144078,82.8258568121318,0,0,6,343.56302521008405,medium_risk,530
SYNTH_MEDIUM_RISK_74102,553,224,69151.83745314083,11548,11324.821761650146,79.13349573461488,100.0,0,0,9,59.52577319587629,medium_risk,779
SYNTH_MEDIUM_RISK_57995,380,76,85778.51623799102,29560,22114.742880711354,60.63790746873677,65.9295534250579,40,30,48,527.8571428571429,medium_risk,562
SYNTH_MEDIUM_RISK_13856,370,154,159948.32295051,43272,43831.28495370104,86.43351407766133,100.0,20,0,35,322.92537313432837,medium_risk,608
SYNTH_MEDIUM_RISK_67254,366,124,85311.84503323713,9185,8206.349642450881,58.28108648602835,100.0,40,15,26,88.3173076923077,medium_risk,604
SYNTH_MEDIUM_RISK_87042,432,199,293443.54152463085,45696,47846.84919086689,79.53620983703958,100.0,40,30,17,259.6363636363636,medium_risk,640
SYNTH_MEDIUM_RISK_42380,525,55,72943.57208900688,9127,7500.401105845901,69.46195248231832,35.55532988224718,20,15,27,338.037037037037,medium_risk,633
SYNTH_MEDIUM_RISK_88966,634,115,71678.6768305605,20088,26063.154231103097,63.46868775480109,62.09602666531101,40,0,45,248.0,medium_risk,621
SYNTH_MEDIUM_RISK_21326,312,201,242201.73366508202,41889,51797.815843670105,74.23345382747935,100.0,0,30,38,227.6576086956522,medium_risk,645
SYNTH_MEDIUM_RISK_48541,397,118,55857.638897223056,17010,17121.10259994092,75.56702936667983,97.1953655763889,20,45,7,175.36082474226805,medium_risk,759
SYNTH_MEDIUM_RISK_25468,721,61,243591.65790997515,47402,40036.574823312534,70.82430132000648,29.78962476849869,60,15,22,2154.6363636363635,medium_risk,655
SYNTH_MEDIUM_RISK_66636,180,111,355310.08395020606,43621,48936.84222285955,75.17962538539338,100.0,0,75,1,427.65686274509807,medium_risk,688
SYNTH_MEDIUM_RISK_22785,356,145,310397.06526138063,32334,36485.9339493369,49.86239216993335,100.0,40,15,3,256.6190476190476,medium_risk,693
SYNTH_MEDIUM_RISK_79400,619,141,340967.22426870244,37277,30256.027535625075,62.481732499915644,77.12162317168966,100,0,40,345.1574074074074,medium_risk,621
SYNTH_MEDIUM_RISK_86831,534,110,106192.56519928403,12828,13063.80883710419,60.24528841375389,69.05326898408975,40,60,27,158.37037037037038,medium_risk,676
SYNTH_MEDIUM_RISK_63846,652,118,443128.53367979336,47335,44635.55554948414,78.67085688695889,62.0858015146374,20,45,4,570.3012048192771,medium_risk,623
SYNTH_MEDIUM_RISK_19775,594,131,44397.94370396742,16229,16963.02180073145,77.62279562308278,74.41400961293185,40,60,35,163.92929292929293,medium_risk,736
SYNTH_MEDIUM_RISK_86427,521,168,61763.8618300536,10139,12197.01150195416,67.83036023233852,100.0,40,30,11,72.42142857142858,medium_risk,596
SYNTH_MEDIUM_RISK_96257,294,61,219022.21123756337,24710,26257.876382945367,49.880660643065106,66.55403927216423,60,0,27,549.1111111111111,medium_risk,704
SYNTH_MEDIUM_RISK_69417,394,76,179534.7528060168,20407,18290.935781956134,72.54732996664531,63.59719969810091,0,15,29,371.03636363636366,medium_risk,703
SYNTH_MEDIUM_RISK_54696,226,109,57166.368163312225,24075,21239.424386567636,83.13672284283469,100.0,40,30,12,248.1958762886598,medium_risk,801
SYNTH_MEDIUM_RISK_99410,347,170,154122.47757857118,33812,30606.33442903841,50.64539546860835,100.0,80,30,41,223.9205298013245,medium_risk,678
SYNTH_MEDIUM_RISK_25802,123,124,58385.08946739677,20416,23912.587449927592,65.58068743927322,100.0,20,45,24,173.01694915254237,medium_risk,757
SYNTH_MEDIUM_RISK_39495,639,184,187549.5684841787,44388,57690.62295972646,62.26014720442637,96.05483076858411,0,30,22,297.90604026845637,medium_risk,714
SYNTH_MEDIUM_RISK_84674,519,208,3394.340930761465,1305,1162.464972557753,62.34523567978994,100.0,40,100,28,7.25,medium_risk,690
SYNTH_MEDIUM_RISK_92306,167,65,123017.52550472131,20687,16531.865740869536,73.28243953412822,100.0,40,15,8,369.4107142857143,medium_risk,740
SYNTH_MEDIUM_RISK_95550,189,58,68602.29064665237,10530,13335.613090048246,60.09148758082275,96.57816341000479,80,15,34,219.375,medium_risk,670
SYNTH_MEDIUM_RISK_26616,685,148,199692.0589421747,28483,22180.708180883536,68.02625746401783,73.63287021585867,80,15,36,256.60360360360363,medium_risk,728
SYNTH_MEDIUM_RISK_62262,370,69,107332.4574684948,40889,37389.27839208411,86.200217753777,60.97220593997652,20,30,20,834.469387755102,medium_risk,585
SYNTH_MEDIUM_RISK_79560,258,80,84920.60353673124,18945,13828.109418059003,71.30026184928902,98.71643181987383,40,15,10,287.04545454545456,medium_risk,679
SYNTH_MEDIUM_RISK_67203,483,102,71951.95924489114,27037,29224.09837723256,65.08222765318214,70.37861388524755,40,30,15,355.75,medium_risk,754
SYNTH_MEDIUM_RISK_25611,323,197,83797.44493091872,14778,15785.25135616462,71.86324581841063,100.0,0,0,18,82.1,medium_risk,701
SYNTH_MEDIUM_RISK_75310,279,210,106807.84998585065,15567,17985.736468198473,75.88908413568134,100.0,40,30,29,79.83076923076923,medium_risk,697
SYNTH_MEDIUM_RISK_63382,632,71,149053.5425613535,16370,15063.980206955215,62.05815601445526,38.946621734320786,20,15,32,442.43243243243245,medium_risk,669
SYNTH_MEDIUM_RISK_68822,691,59,124483.23104073408,14736,15033.295154843663,78.05225441136831,30.02309763021325,20,30,22,669.8181818181819,medium_risk,653
SYNTH_MEDIUM_RISK_77187,212,57,162866.34378818047,36386,34786.5151760905,67.820255438105,85.39655467537361,80,30,42,791.0,medium_risk,641
SYNTH_MEDIUM_RISK_49782,345,151,144008.512997432,19966,19054.94551734141,61.69567399205503,100.0,20,0,12,150.1203007518797,medium_risk,590
SYNTH_MEDIUM_RISK_84613,554,71,110734.83717427544,15837,19898.275207513085,71.30218978344195,43.585496660062226,100,0,12,386.2682926829268,medium_risk,648
SYNTH_MEDIUM_RISK_12936,434,100,55355.25384405486,6385,5931.4449140918205,78.81316405294261,76.30140903581919,40,15,31,82.92207792207792,medium_risk,661
SYNTH_MEDIUM_RISK_53639,317,152,6971.029404885367,2399,2538.3169782827854,63.932791650535904,100.0,0,75,42,17.77037037037037,medium_risk,717
SYNTH_MEDIUM_RISK_45754,414,192,28549.650906261522,6091,7345.476097975241,74.95427410596517,100.0,20,15,15,35.82941176470588,medium_risk,643
SYNTH_MEDIUM_RISK_80291,359,131,400790.34398167883,49068,58309.94131019078,56.65009576482875,100.0,80,0,2,438.10714285714283,medium_risk,711
SYNTH_MEDIUM_RISK_83236,625,172,210094.81537578147,35904,46469.62103629457,56.72426261724108,92.0064579724889,60,45,28,260.17391304347825,medium_risk,604
SYNTH_MEDIUM_RISK_54874,576,195,125729.9594353224,18139,17226.316062663373,56.0857906671457,100.0,20,30,16,110.60365853658537,medium_risk,745
SYNTH_MEDIUM_RISK_48188,659,163,153588.03434599985,26618,18661.825719938162,46.90809454877927,83.31420315581295,40,30,21,209.59055118110237,medium_risk,706
SYNTH_MEDIUM_RISK_64462,278,165,236809.6496148514,36162,33669.00645110819,54.386086724929726,100.0,20,30,1,241.08,medium_risk,644
SYNTH_MEDIUM_RISK_39622,199,111,254312.20934999012,29530,28167.582917254014,76.21704611830353,100.0,20,30,45,292.3762376237624,medium_risk,680
SYNTH_MEDIUM_RISK_66505,226,42,24412.919344184025,4475,4627.479745527104,57.36781298609229,58.62900942802534,60,15,23,149.16666666666666,medium_risk,664
SYNTH_MEDIUM_RISK_20096,473,80,33614.00764975513,7469,7817.614626259941,66.412874882799,56.85596670359475,60,30,22,135.8,medium_risk,724
SYNTH_MEDIUM_RISK_11042,605,188,334288.42183742375,47861,54659.83726634435,84.07563367874623,100.0,0,15,42,308.7806451612903,medium_risk,614
SYNTH_MEDIUM_RISK_63762,106,135,65563.71077895806,14127,15455.715514123689,66.90382829073961,100.0,20,0,46,108.66923076923077,medium_risk,730
SYNTH_MEDIUM_RISK_11946,573,74,90462.04070892681,14386,14514.944706725826,53.93544728269782,44.100529572917154,40,45,43,334.5581395348837,medium_risk,604
SYNTH_MEDIUM_RISK_35362,463,124,170285.84220382944,41113,35743.092712936,48.23384309836991,88.28843693705146,80,45,43,415.2828282828283,medium_risk,642
SYNTH_MEDIUM_RISK_63448,619,88,225955.36274953012,32360,25508.488619832224,58.35633670557827,49.099078456092045,60,15,5,588.3636363636364,medium_risk,739
SYNTH_MEDIUM_RISK_82025,359,150,8704.595349321005,1485,1160.3527465548816,73.49071064609481,100.0,0,15,33,11.335877862595419,medium_risk,674
SYNTH_MEDIUM_RISK_38359,239,102,58389.54703996243,6664,5016.084167411135,57.69270238673289,100.0,0,45,47,74.87640449438203,medium_risk,748
SYNTH_MEDIUM_RISK_94539,121,41,77767.66951061043,20267,26017.209884099335,62.33531300861652,100.0,0,0,35,579.0571428571428,medium_risk,646
SYNTH_MEDIUM_RISK_91313,347,61,93257.72388568659,15839,15138.786321508125,79.88950558999562,56.94691111830903,60,30,16,377.1190476190476,medium_risk,630
SYNTH_MEDIUM_RISK_77967,203,181,181562.65315443015,20481,16325.10557943151,69.57013941822821,100.0,20,30,43,120.47647058823529,medium_risk,750
SYNTH_MEDIUM_RISK_78861,213,169,107714.27407216709,31413,23988.94309955286,52.63449833818251,100.0,40,60,11,198.81645569620252,medium_risk,707
SYNTH_MEDIUM_RISK_11177,549,227,401728.38321057096,47116,34011.32969634851,73.15290772729885,100.0,0,15,43,239.16751269035532,medium_risk,656
SYNTH_MEDIUM_RISK_75097,609,146,59179.912115089464,19317,15141.169051661875,64.49519963828035,80.61718756443554,60,15,31,170.94690265486724,medium_risk,701
SYNTH_MEDIUM_RISK_70252,145,36,286505.3943183349,30035,32006.640072190406,73.52295690177442,78.05458956322113,40,30,29,1035.6896551724137,medium_risk,695
SYNTH_MEDIUM_RISK_31016,603,74,174555.9805848853,34941,42495.95492800318,64.05022798868657,41.9854505179303,40,15,37,852.219512195122,medium_risk,697
SYNTH_MEDIUM_RISK_50963,416,203,435229.257416701,48698,38810.84451764389,66.82511500659524,100.0,20,15,21,269.0497237569061,medium_risk,602
SYNTH_MEDIUM_RISK_82257,226,97,449306.2873995723,48466,42489.93035521694,53.16818796974217,100.0,20,15,9,570.1882352941177,medium_risk,622
SYNTH_MEDIUM_RISK_23771,486,146,246004.58431284854,25761,30633.568586335776,69.45587478763836,99.02623700796775,60,30,5,214.675,medium_risk,678
SYNTH_MEDIUM_RISK_56323,492,120,189692.2437822018,21936,16117.857551419042,69.22644383944757,81.29602589871543,0,30,29,233.36170212765958,medium_risk,677
SYNTH_MEDIUM_RISK_79368,177,134,134657.4166012625,36730,41585.41686039761,83.20445666229745,100.0,0,15,6,293.84,medium_risk,702
SYNTH_MEDIUM_RISK_79700,126,103,118286.81548137648,12068,12715.555482110796,72.60007769591205,100.0,20,30,22,124.41237113402062,medium_risk,615
SYNTH_MEDIUM_RISK_91478,409,99,16503.16272038663,4183,4366.086079285781,56.45789040974958,79.50506853385244,60,15,41,54.324675324675326,medium_risk,634
SYNTH_MEDIUM_RISK_73917,357,96,30738.95604338153,7238,7947.256731509536,66.96324590427027,87.57943724545808,40,60,45,94.0,medium_risk,651
SYNTH_MEDIUM_RISK_73902,668,110,217992.96006034224,34887,43270.67039133687,66.21672722548928,56.78118394069341,20,15,45,471.44594594594594,medium_risk,706
SYNTH_MEDIUM_RISK_55289,342,114,146616.9042166531,21166,27482.239385102363,65.7027144961378,100.0,0,15,30,220.47916666666666,medium_risk,682
SYNTH_MEDIUM_RISK_76927,195,68,285154.4919566714,45482,44187.25468084686,73.40844529344163,100.0,40,30,13,784.1724137931035,medium_risk,683
SYNTH_MEDIUM_RISK_37167,632,92,84734.83281497628,39193,40200.0692318549,54.91187652664935,50.194643035386534,100,15,1,675.7413793103449,medium_risk,743
SYNTH_MEDIUM_RISK_62169,446,211,259698.90703016575,32395,29679.140290450527,67.77541736759694,100.0,20,15,37,173.23529411764707,medium_risk,734
SYNTH_MEDIUM_RISK_22795,442,55,154700.2825603232,16289,20140.636086475974,70.94339590334768,41.167482435576204,20,30,15,525.4516129032259,medium_risk,662
SYNTH_MEDIUM_RISK_69278,592,113,157094.91174351002,46201,51182.4339656014,78.15176501938144,64.72828953926978,20,30,38,570.3827160493827,medium_risk,729
SYNTH_MEDIUM_RISK_45375,299,60,111799.92900350568,13446,10215.166483840118,65.87486799672294,64.70152651150201,40,30,17,305.59090909090907,medium_risk,615
SYNTH_MEDIUM_RISK_19109,669,69,121652.95269896975,19973,21398.431020428357,63.588320333168234,36.0406824882737,60,45,20,605.2424242424242,medium_risk,691
SYNTH_MEDIUM_RISK_78193,111,203,97995.31203260132,42519,52148.239245813515,63.95102335683204,100.0,100,30,20,215.83248730964468,medium_risk,680
SYNTH_MEDIUM_RISK_16242,223,209,243072.237207238,24916,31174.99646077154,80.7670048395323,100.0,40,15,31,126.4771573604061,medium_risk,703
SYNTH_MEDIUM_RISK_36366,557,120,371342.7908415812,40480,49508.798967210656,66.79179411859334,72.45292041200526,100,0,27,449.77777777777777,medium_risk,735
SYNTH_MEDIUM_RISK_85432,395,95,162387.7264837129,42347,40572.25636170783,65.141683199075,79.02427260290881,0,30,1,572.2567567567568,medium_risk,701
